frame,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_visibility,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_visibility,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_visibility,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_visibility,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_visibility,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_visibility,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_visibility,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_visibility,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_visibility,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_visibility,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_visibility,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_visibility,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_visibility,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_visibility,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_visibility,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_visibility,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_visibility,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_visibility,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_visibility,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_visibility
74,0.482258141040802,0.37463054060935974,0.04099823161959648,0.9998128414154053,0.48796626925468445,0.3645533621311188,0.022860828787088394,0.9998226165771484,0.4888090193271637,0.36452507972717285,0.02275921404361725,0.9998518824577332,0.4897286295890808,0.364472895860672,0.022806117311120033,0.9998825788497925,0.4888681471347809,0.3646431267261505,0.05328075960278511,0.9997055530548096,0.49032050371170044,0.36459386348724365,0.0533267967402935,0.9996193647384644,0.49193984270095825,0.3644722104072571,0.053242068737745285,0.9996715188026428,0.498593807220459,0.37051212787628174,-0.041495129466056824,0.9998642206192017,0.501822292804718,0.37013694643974304,0.09399843961000443,0.9992676973342896,0.48431819677352905,0.3854048550128937,0.02327495440840721,0.999728262424469,0.48490849137306213,0.3859001100063324,0.061675574630498886,0.9993704557418823,0.49830493330955505,0.4139295220375061,-0.15325073897838593,0.9999974966049194,0.5232028365135193,0.43181565403938293,0.18025489151477814,0.9993724822998047,0.47526901960372925,0.4934135675430298,-0.21412838995456696,0.997708261013031,0.5185258388519287,0.5103617310523987,0.20828630030155182,0.05232885107398033,0.437795490026474,0.5596044063568115,-0.18095389008522034,0.9941094517707825,0.4838942587375641,0.5766562819480896,0.16256286203861237,0.09705062210559845,0.43052902817726135,0.5817038416862488,-0.20428889989852905,0.9881004691123962,0.4805276095867157,0.5905282497406006,0.16637715697288513,0.11290911585092545,0.42803430557250977,0.5813733339309692,-0.19848838448524475,0.9865957498550415,0.47813576459884644,0.5910009145736694,0.138474702835083,0.11674768477678299,0.4303162395954132,0.5747649669647217,-0.1761828511953354,0.9749066829681396,0.4779970943927765,0.5845552086830139,0.14808808267116547,0.1186772882938385,0.49751967191696167,0.5838194489479065,-0.1104375347495079,0.9997363090515137,0.5032750368118286,0.5858727097511292,0.11015716940164566,0.998904824256897,0.49171745777130127,0.7066885828971863,-0.12099511921405792,0.9845624566078186,0.4624245762825012,0.7004271149635315,0.08989692479372025,0.7833334803581238,0.5010078549385071,0.8414962887763977,-0.10297859460115433,0.993162214756012,0.48858028650283813,0.8214518427848816,0.12688510119915009,0.8965421319007874,0.5125134587287903,0.8649666905403137,-0.10448165237903595,0.9821947813034058,0.49937868118286133,0.8458764553070068,0.12683241069316864,0.9038487076759338,0.46317532658576965,0.8749646544456482,-0.1774810254573822,0.9921787977218628,0.4559789001941681,0.8487809300422668,0.08436330407857895,0.9250683188438416
75,0.4755008816719055,0.3729477822780609,0.02226383239030838,0.9998204112052917,0.4812299311161041,0.3629767894744873,0.0035456367768347263,0.9998272657394409,0.48230764269828796,0.3629170358181,0.0034651414025574923,0.9998555779457092,0.4835200011730194,0.36284714937210083,0.0035027035046368837,0.999885618686676,0.48173093795776367,0.3631184697151184,0.03313444182276726,0.9997148513793945,0.4830520749092102,0.3630616366863251,0.033185385167598724,0.9996307492256165,0.4846296012401581,0.36293959617614746,0.03313697874546051,0.9996803998947144,0.4934179484844208,0.3688884675502777,-0.0493619330227375,0.9998701810836792,0.49537643790245056,0.36857473850250244,0.08363590389490128,0.999295175075531,0.47818225622177124,0.3835344612598419,0.0067863366566598415,0.999740719795227,0.47834065556526184,0.38393816351890564,0.04470665007829666,0.9993979334831238,0.4941558837890625,0.4128512144088745,-0.1614128202199936,0.9999975562095642,0.5142301321029663,0.4305819869041443,0.17990894615650177,0.9993965029716492,0.46962618827819824,0.49131447076797485,-0.21737776696681976,0.9978513121604919,0.5035931468009949,0.5080196857452393,0.20831046998500824,0.05352269858121872,0.42899399995803833,0.5553399324417114,-0.1845417022705078,0.9942620396614075,0.47024375200271606,0.5730127692222595,0.1618349403142929,0.09728839248418808,0.42052650451660156,0.5784962177276611,-0.20824070274829865,0.988222062587738,0.46689048409461975,0.5886496901512146,0.16528718173503876,0.11239175498485565,0.41731613874435425,0.577908992767334,-0.20249126851558685,0.9867652654647827,0.4634157717227936,0.5890669226646423,0.13759037852287292,0.1161794438958168,0.42018061876296997,0.571105420589447,-0.17965656518936157,0.9751479029655457,0.46327725052833557,0.5818549394607544,0.14730426669120789,0.11771050095558167,0.49431294202804565,0.5785229802131653,-0.10937120765447617,0.9997465014457703,0.49425724148750305,0.5794979333877563,0.10908488929271698,0.998969554901123,0.49053525924682617,0.7048726677894592,-0.12507261335849762,0.9855797290802002,0.44861385226249695,0.6961694955825806,0.07524736225605011,0.796757698059082,0.5013454556465149,0.8417002558708191,-0.10649659484624863,0.9935387372970581,0.4654635488986969,0.8218598961830139,0.11607949435710907,0.9009053707122803,0.5110968947410583,0.8644288778305054,-0.10783127695322037,0.9819195866584778,0.4786606431007385,0.8456721305847168,0.11608295142650604,0.9032639265060425,0.4619191586971283,0.8749790191650391,-0.1873096078634262,0.9925756454467773,0.4273291528224945,0.8511356711387634,0.06907245516777039,0.9275897145271301
76,0.47063151001930237,0.3730599582195282,0.0009176930179819465,0.999830424785614,0.4769063889980316,0.3631286025047302,-0.018080979585647583,0.9998341798782349,0.4780953824520111,0.36306390166282654,-0.018152991309762,0.9998608827590942,0.4794495105743408,0.3629879355430603,-0.01813698373734951,0.9998900890350342,0.4770428538322449,0.36326587200164795,0.010847511701285839,0.9997291564941406,0.4782368838787079,0.363203763961792,0.010906954295933247,0.9996474981307983,0.4796893000602722,0.363080769777298,0.010881081223487854,0.9996935725212097,0.4892755448818207,0.3686489462852478,-0.06266901642084122,0.9998776316642761,0.4902476668357849,0.368498295545578,0.06761150807142258,0.9993261694908142,0.4736354947090149,0.38364604115486145,-0.011613347567617893,0.9997531175613403,0.47338733077049255,0.38408395648002625,0.02580750547349453,0.9994250535964966,0.48947009444236755,0.41111522912979126,-0.16846846044063568,0.999997615814209,0.5067117810249329,0.4234374165534973,0.16938349604606628,0.9994184374809265,0.4662390947341919,0.4865187704563141,-0.22803995013237,0.9980080127716064,0.5112485289573669,0.5078956484794617,0.1935327649116516,0.05931521952152252,0.4202158749103546,0.5494491457939148,-0.19709353148937225,0.9943981170654297,0.48940765857696533,0.5737603902816772,0.14570756256580353,0.09846270829439163,0.41026654839515686,0.5737999677658081,-0.2188224047422409,0.9882745742797852,0.4866604804992676,0.5923967957496643,0.14881816506385803,0.11168881505727768,0.40740689635276794,0.5740091800689697,-0.2137404978275299,0.9868793487548828,0.48320189118385315,0.5912743210792542,0.12340665608644485,0.11512002348899841,0.41069167852401733,0.5662131309509277,-0.19161437451839447,0.9751173853874207,0.4829479455947876,0.5852071642875671,0.13220655918121338,0.11602561920881271,0.48899564146995544,0.5774176120758057,-0.10902989655733109,0.9997619390487671,0.48390084505081177,0.5795080661773682,0.10876183956861496,0.9990412592887878,0.4910825192928314,0.7054506540298462,-0.13464684784412384,0.9865785837173462,0.4410044550895691,0.697394847869873,0.06019467115402222,0.8105667233467102,0.5018749237060547,0.8421044945716858,-0.11650911718606949,0.993958055973053,0.4364790916442871,0.8264861702919006,0.10293389111757278,0.907985270023346,0.5127544403076172,0.8665658831596375,-0.11853523552417755,0.9817945957183838,0.4446944296360016,0.8520922064781189,0.10245507955551147,0.9072972536087036,0.4610181152820587,0.875331461429596,-0.20852303504943848,0.9930636286735535,0.3905332088470459,0.8523834347724915,0.04730300232768059,0.9325258135795593
77,0.4659590721130371,0.37390705943107605,0.005643349606543779,0.9998419284820557,0.4715651571750641,0.36395463347435,-0.01652776636183262,0.9998443722724915,0.4727468192577362,0.3638308346271515,-0.016515057533979416,0.9998685717582703,0.47410836815834045,0.3637097179889679,-0.01644798554480076,0.9998963475227356,0.47147879004478455,0.36406809091567993,0.016438692808151245,0.9997484087944031,0.4724780023097992,0.3639638423919678,0.016479432582855225,0.9996711015701294,0.4737009108066559,0.36382752656936646,0.01644713059067726,0.9997140169143677,0.48375576734542847,0.36870691180229187,-0.04349783435463905,0.9998862147331238,0.4841184914112091,0.36861780285835266,0.07521019130945206,0.9993704557418823,0.46906542778015137,0.38457587361335754,-0.004757694900035858,0.999767541885376,0.4685038924217224,0.3851858973503113,0.02619062550365925,0.9994611144065857,0.48288464546203613,0.4110592007637024,-0.14465203881263733,0.999997615814209,0.5032144784927368,0.4239952564239502,0.18106389045715332,0.9994480013847351,0.4581834375858307,0.48707884550094604,-0.1948995143175125,0.9981006979942322,0.5006711483001709,0.5077113509178162,0.19783759117126465,0.06439927965402603,0.4091298282146454,0.5492849946022034,-0.15720978379249573,0.9940463304519653,0.48511412739753723,0.5787990093231201,0.15225796401500702,0.09669186919927597,0.3990594148635864,0.5725409388542175,-0.1779322624206543,0.9872671365737915,0.4830048084259033,0.6035555601119995,0.15605716407299042,0.1079699769616127,0.397335410118103,0.573078989982605,-0.1729808747768402,0.9858560562133789,0.48006635904312134,0.6028060913085938,0.13410338759422302,0.11105334013700485,0.4006778299808502,0.5661388039588928,-0.15244261920452118,0.9731199741363525,0.47800910472869873,0.5907561182975769,0.14056265354156494,0.11178751289844513,0.4825350344181061,0.5772139430046082,-0.10567644983530045,0.9997742772102356,0.47900864481925964,0.5801371335983276,0.10544350743293762,0.9991084933280945,0.4893473982810974,0.7058566808700562,-0.1370638757944107,0.9873093366622925,0.4348130524158478,0.6986021995544434,0.06049587205052376,0.8205480575561523,0.5015977025032043,0.8421279191970825,-0.1254550963640213,0.9941359162330627,0.4110022485256195,0.8327161073684692,0.07905738055706024,0.9139934182167053,0.5115408897399902,0.8665704131126404,-0.12783513963222504,0.9807565808296204,0.41718459129333496,0.8590444922447205,0.07611240446567535,0.9104001522064209,0.4616990387439728,0.8751911520957947,-0.21306201815605164,0.9933030605316162,0.3656245470046997,0.8483676910400391,0.01735011301934719,0.9363411664962769
78,0.458586722612381,0.3741098940372467,0.02885759435594082,0.9998510479927063,0.46450430154800415,0.3641856014728546,0.008623143658041954,0.9998524188995361,0.4656364917755127,0.36405935883522034,0.008567092008888721,0.9998740553855896,0.4669279158115387,0.3639344871044159,0.008586573414504528,0.9999005198478699,0.46454691886901855,0.3642849326133728,0.03903244063258171,0.9997647404670715,0.4656011164188385,0.36417827010154724,0.03908190131187439,0.9996918439865112,0.46688342094421387,0.36404183506965637,0.039049919694662094,0.9997320771217346,0.47704872488975525,0.36875590682029724,-0.038725074380636215,0.9998921155929565,0.4779687225818634,0.3686458468437195,0.0909353569149971,0.9994062185287476,0.46182259917259216,0.3849496841430664,0.013440903276205063,0.9997762441635132,0.46146923303604126,0.3856077492237091,0.0501253604888916,0.9994882345199585,0.4769724905490875,0.4114920496940613,-0.14144191145896912,0.9999972581863403,0.4961489737033844,0.42629820108413696,0.1835242509841919,0.9994746446609497,0.4522912800312042,0.48784583806991577,-0.17887704074382782,0.998126208782196,0.49528369307518005,0.5079889893531799,0.20576493442058563,0.07329247891902924,0.4020853638648987,0.5502001047134399,-0.11866862326860428,0.9928513169288635,0.48036646842956543,0.5809627771377563,0.17114824056625366,0.09713615477085114,0.39112934470176697,0.57170569896698,-0.13426893949508667,0.9847033023834229,0.4834806025028229,0.6091098785400391,0.17707720398902893,0.10640139132738113,0.3897174894809723,0.5721321105957031,-0.13086025416851044,0.9832289218902588,0.48025768995285034,0.6078138947486877,0.1554611623287201,0.10926004499197006,0.3937295079231262,0.5659956336021423,-0.11376845836639404,0.9686334133148193,0.47408342361450195,0.5925331711769104,0.15980884432792664,0.10975169390439987,0.47596466541290283,0.5778750777244568,-0.10336780548095703,0.9997838139533997,0.4734526574611664,0.5802658200263977,0.10310958325862885,0.9991715550422668,0.48772677779197693,0.7081615924835205,-0.13058975338935852,0.9880788922309875,0.42734986543655396,0.7038729190826416,0.07597170770168304,0.8288986682891846,0.5015448331832886,0.8437547087669373,-0.11589781194925308,0.9943311810493469,0.38773438334465027,0.836185097694397,0.09364312887191772,0.9201599955558777,0.5100663900375366,0.866591215133667,-0.1180817112326622,0.9801285266876221,0.39064690470695496,0.8622087836265564,0.09030701965093613,0.9137023687362671,0.46264350414276123,0.8760272860527039,-0.20002369582653046,0.9935303330421448,0.3384201228618622,0.8383985757827759,0.0327119305729866,0.9402500987052917
79,0.45330917835235596,0.37587177753448486,0.031256143003702164,0.9998613595962524,0.45853811502456665,0.36579760909080505,0.01151498407125473,0.9998623132705688,0.45956188440322876,0.36571118235588074,0.011454404331743717,0.9998815059661865,0.46075543761253357,0.36561256647109985,0.011471710167825222,0.9999064803123474,0.4586065709590912,0.36576685309410095,0.04172028228640556,0.9997822046279907,0.4595738351345062,0.3656301200389862,0.041767604649066925,0.9997142553329468,0.4607711434364319,0.3654581606388092,0.04174761101603508,0.999751627445221,0.4706093668937683,0.3697238862514496,-0.040387559682130814,0.9998988509178162,0.4716515839099884,0.36938178539276123,0.09280072152614594,0.9994430541992188,0.4565797746181488,0.3864794075489044,0.014551731757819653,0.9997876882553101,0.4563864767551422,0.38706454634666443,0.052818626165390015,0.9995190501213074,0.4726109802722931,0.41240760684013367,-0.14427629113197327,0.9999969601631165,0.49158456921577454,0.4298924505710602,0.18339389562606812,0.9994966983795166,0.44923773407936096,0.48833996057510376,-0.18295405805110931,0.9981495141983032,0.49285888671875,0.5090272426605225,0.21000713109970093,0.08039524406194687,0.39987993240356445,0.5491155385971069,-0.1193506121635437,0.9919092059135437,0.47654101252555847,0.5817837119102478,0.1762218028306961,0.0971669852733612,0.38820692896842957,0.5698444247245789,-0.13485242426395416,0.982611358165741,0.4771016538143158,0.6072501540184021,0.18294167518615723,0.10504238307476044,0.38644516468048096,0.5701838135719299,-0.12919923663139343,0.9811487197875977,0.4706055521965027,0.6070932745933533,0.16011600196361542,0.10777933895587921,0.39126381278038025,0.5639899969100952,-0.11332891136407852,0.9649401903152466,0.4688837230205536,0.5927380323410034,0.16451925039291382,0.10786483436822891,0.4679068624973297,0.5822097063064575,-0.10328027606010437,0.9997947812080383,0.4664064347743988,0.5847187638282776,0.10301915556192398,0.9992315769195557,0.4841466248035431,0.7113933563232422,-0.13024814426898956,0.9888873100280762,0.4204086363315582,0.7070215940475464,0.09155402332544327,0.8388880491256714,0.5018385052680969,0.8437389135360718,-0.11020465940237045,0.9946662783622742,0.36901557445526123,0.8344784379005432,0.10133688896894455,0.926625669002533,0.5120099782943726,0.8667666912078857,-0.11040579527616501,0.980373203754425,0.36897850036621094,0.8624248504638672,0.09977038204669952,0.9176791906356812,0.464249849319458,0.8771235942840576,-0.18654972314834595,0.9938958883285522,0.3202070891857147,0.8265169858932495,0.046526893973350525,0.9445362091064453
80,0.44798046350479126,0.37621110677719116,0.06722867488861084,0.9998704791069031,0.45239609479904175,0.36612170934677124,0.04808187112212181,0.9998713731765747,0.45319536328315735,0.36601173877716064,0.04802529886364937,0.99988853931427,0.45412006974220276,0.3658789396286011,0.04803619533777237,0.999911904335022,0.45330414175987244,0.36611756682395935,0.07670192420482635,0.9997981190681458,0.45458856225013733,0.3659818172454834,0.0767379030585289,0.9997351169586182,0.4561353027820587,0.36581289768218994,0.0767098218202591,0.9997695088386536,0.4640218913555145,0.36974310874938965,-0.010522650554776192,0.9999052286148071,0.46698808670043945,0.3694858253002167,0.11812259256839752,0.9994785189628601,0.450933039188385,0.3870236575603485,0.048457659780979156,0.9997982382774353,0.4516739845275879,0.3877730667591095,0.08539120852947235,0.9995478987693787,0.4658057689666748,0.41305673122406006,-0.12033711373806,0.9999968409538269,0.49247658252716064,0.4306110143661499,0.20196376740932465,0.9995082020759583,0.44467076659202576,0.4885469973087311,-0.14453087747097015,0.9982020854949951,0.49673137068748474,0.51761394739151,0.23947185277938843,0.08310319483280182,0.39647620916366577,0.5495365262031555,-0.06900817155838013,0.9914195537567139,0.47107994556427,0.5815790295600891,0.21627821028232574,0.09486863017082214,0.3841151297092438,0.5698978304862976,-0.08172959089279175,0.981453537940979,0.4693587124347687,0.6037693023681641,0.22379747033119202,0.10167038440704346,0.38183221220970154,0.5700249075889587,-0.07821081578731537,0.9800251126289368,0.46398213505744934,0.6020105481147766,0.20124377310276031,0.10430888086557388,0.38649052381515503,0.563877284526825,-0.06346822530031204,0.9629151821136475,0.463550865650177,0.5923377275466919,0.20473958551883698,0.10440512746572495,0.46237125992774963,0.5821622014045715,-0.10256750881671906,0.9998071789741516,0.46434035897254944,0.5853462815284729,0.1022602766752243,0.9992898106575012,0.47896674275398254,0.7124329805374146,-0.12028367072343826,0.9895044565200806,0.4158194959163666,0.7082483172416687,0.09158177673816681,0.8465321063995361,0.5010820627212524,0.8438932299613953,-0.10105385631322861,0.9948834180831909,0.3570212423801422,0.8329966068267822,0.103676937520504,0.9320425987243652,0.5129833221435547,0.8668058514595032,-0.10092382878065109,0.9797746539115906,0.355099081993103,0.8599269986152649,0.10166265070438385,0.9202319383621216,0.4647933840751648,0.8788974285125732,-0.17697927355766296,0.9940751194953918,0.3110509216785431,0.8227576613426208,0.04711905121803284,0.9478896260261536
81,0.43975427746772766,0.3762269616127014,0.024151325225830078,0.9998785257339478,0.4453583359718323,0.3661881685256958,0.003975506406277418,0.9998790621757507,0.44646990299224854,0.3661099672317505,0.0039306702092289925,0.9998945593833923,0.4477204978466034,0.3660039007663727,0.003960626665502787,0.999916672706604,0.44597959518432617,0.36615410447120667,0.03533805534243584,0.9998120665550232,0.4473409950733185,0.3660268783569336,0.03535855934023857,0.9997537136077881,0.448857843875885,0.3658669590950012,0.03533415496349335,0.9997857809066772,0.4581526219844818,0.3700297772884369,-0.05339254066348076,0.9999105334281921,0.4601301848888397,0.36965522170066833,0.08748643845319748,0.9995083808898926,0.4430161118507385,0.3870791792869568,0.005468772258609533,0.9998081922531128,0.44354552030563354,0.38781413435935974,0.046038586646318436,0.9995750188827515,0.4612126648426056,0.4165976941585541,-0.16222164034843445,0.9999964833259583,0.47889891266822815,0.4337575137615204,0.1847732812166214,0.9995258450508118,0.43881848454475403,0.49122554063796997,-0.17790856957435608,0.9981449246406555,0.4783039093017578,0.5189644694328308,0.23079006373882294,0.08120661973953247,0.3913540840148926,0.5501276254653931,-0.113071970641613,0.9902980923652649,0.4582323133945465,0.5814379453659058,0.1990325152873993,0.09071362763643265,0.3789847791194916,0.5706573724746704,-0.13086089491844177,0.9790626764297485,0.4530085027217865,0.6036189794540405,0.20411735773086548,0.09717872738838196,0.37662121653556824,0.5705840587615967,-0.12495128810405731,0.9776138067245483,0.4512201249599457,0.5983906388282776,0.17462711036205292,0.09983113408088684,0.3809003233909607,0.5644117593765259,-0.1070452332496643,0.9587847590446472,0.451109915971756,0.59186851978302,0.18480916321277618,0.0998513400554657,0.45434266328811646,0.5896199345588684,-0.10317272692918777,0.9998124837875366,0.45157742500305176,0.592730700969696,0.10286498814821243,0.9993376731872559,0.4758968949317932,0.7159540057182312,-0.0960567370057106,0.9902517795562744,0.4025067985057831,0.7117658853530884,0.11449214816093445,0.8567264676094055,0.5004221796989441,0.843851625919342,-0.05155230313539505,0.9952260255813599,0.3470262587070465,0.8322573900222778,0.14989271759986877,0.9375876784324646,0.5133949518203735,0.8667572140693665,-0.04987287148833275,0.9800337553024292,0.3465675115585327,0.8595226407051086,0.14929017424583435,0.9232844710350037,0.46553751826286316,0.8792804479598999,-0.12877067923545837,0.9944304823875427,0.2998708188533783,0.826300323009491,0.09287962317466736,0.9516963958740234
82,0.43407392501831055,0.37623846530914307,0.010267654433846474,0.9998866319656372,0.4397280812263489,0.3662716746330261,-0.010125689208507538,0.9998865127563477,0.4407179653644562,0.36619219183921814,-0.010166379623115063,0.9999009966850281,0.4418390691280365,0.3660842776298523,-0.01013256423175335,0.9999215006828308,0.44051021337509155,0.3662169575691223,0.021842584013938904,0.9998254179954529,0.4418231248855591,0.3660828471183777,0.02186773344874382,0.9997718930244446,0.4433155655860901,0.3659229278564453,0.021841702982783318,0.9998012185096741,0.452753484249115,0.37014085054397583,-0.06734058260917664,0.9999165534973145,0.45490482449531555,0.36979928612709045,0.07691505551338196,0.9995400905609131,0.43730446696281433,0.38715288043022156,-0.00791811104863882,0.9998205900192261,0.4381527304649353,0.38786908984184265,0.03354865312576294,0.9996052384376526,0.45586714148521423,0.4184010624885559,-0.17686282098293304,0.999996542930603,0.47209709882736206,0.43547049164772034,0.179080531001091,0.9995506405830383,0.4343350827693939,0.4948212802410126,-0.209042027592659,0.998212993144989,0.47441786527633667,0.519568681716919,0.22710107266902924,0.08182577788829803,0.38721412420272827,0.5506256818771362,-0.13497744500637054,0.9904683828353882,0.45146510004997253,0.5817840099334717,0.19156241416931152,0.08945425599813461,0.37354156374931335,0.5709640979766846,-0.15749163925647736,0.9793079495429993,0.4500652551651001,0.6053569912910461,0.1913585662841797,0.09531556814908981,0.3708515167236328,0.5709635019302368,-0.15087825059890747,0.9778889417648315,0.44619426131248474,0.5983763337135315,0.16045919060707092,0.09803185611963272,0.3744851052761078,0.5647914409637451,-0.12754960358142853,0.9589402079582214,0.4458891451358795,0.5923058986663818,0.17540337145328522,0.09776971489191055,0.4476969838142395,0.5958501696586609,-0.10497927665710449,0.9998180270195007,0.4426550567150116,0.5982609391212463,0.10466935485601425,0.9993792772293091,0.4727694094181061,0.7205455303192139,-0.08925904333591461,0.9910957217216492,0.3944772779941559,0.7187784910202026,0.12604984641075134,0.8677897453308105,0.5003364086151123,0.8438617587089539,-0.03806952387094498,0.9956222772598267,0.34421852231025696,0.8356624245643616,0.16823172569274902,0.9430408477783203,0.5130975842475891,0.8667523860931396,-0.036409709602594376,0.9808324575424194,0.3443678617477417,0.86344313621521,0.16763918101787567,0.92735356092453,0.4646419882774353,0.8791592121124268,-0.11934126913547516,0.9948559999465942,0.2939750552177429,0.8297288417816162,0.10898715257644653,0.9556310772895813
83,0.42893266677856445,0.37609124183654785,-0.0037358938716351986,0.9998936653137207,0.43452900648117065,0.36624976992607117,-0.024233940988779068,0.9998928308486938,0.43534421920776367,0.3661678433418274,-0.024270955473184586,0.9999065399169922,0.4362732172012329,0.3660711348056793,-0.02423589676618576,0.9999256730079651,0.4357765316963196,0.36621665954589844,0.007938774302601814,0.9998363256454468,0.43727368116378784,0.3660893142223358,0.00797200482338667,0.9997866749763489,0.438990980386734,0.3659381568431854,0.007957401685416698,0.9998137354850769,0.4462619423866272,0.37020325660705566,-0.08106555789709091,0.9999220371246338,0.4497351348400116,0.3700147569179535,0.06440261006355286,0.9995642304420471,0.4318731725215912,0.3870756924152374,-0.02152414619922638,0.9998318552970886,0.4332946538925171,0.38780030608177185,0.020267579704523087,0.9996320009231567,0.4474150240421295,0.41908198595046997,-0.18907544016838074,0.9999966621398926,0.46563905477523804,0.4354194402694702,0.16947196424007416,0.9995726943016052,0.4276011884212494,0.4967409670352936,-0.2284928411245346,0.9982953071594238,0.4667729139328003,0.5190402269363403,0.21654245257377625,0.08162933588027954,0.38300561904907227,0.5559591054916382,-0.16758720576763153,0.9908568263053894,0.4419078230857849,0.5803907513618469,0.17506514489650726,0.08760472387075424,0.3703583776950836,0.5788438320159912,-0.19208762049674988,0.9800006151199341,0.43731793761253357,0.6050028204917908,0.17599816620349884,0.09287580847740173,0.3674696683883667,0.5781530737876892,-0.18517310917377472,0.9786317348480225,0.43557924032211304,0.5979318022727966,0.1455807238817215,0.09562792629003525,0.3713033199310303,0.571390688419342,-0.16130150854587555,0.9599775075912476,0.43743449449539185,0.5913776159286499,0.15901343524456024,0.09512121975421906,0.43745091557502747,0.5960534811019897,-0.10556656122207642,0.9998227953910828,0.43427982926368713,0.5980883240699768,0.105268694460392,0.9994164109230042,0.46654391288757324,0.7215124368667603,-0.07918239384889603,0.9918632507324219,0.3910955488681793,0.7196856141090393,0.13035500049591064,0.8781630992889404,0.498652845621109,0.8416255712509155,-0.01654447428882122,0.9959944486618042,0.3437861204147339,0.8373175263404846,0.17898058891296387,0.948036253452301,0.511318027973175,0.8639792203903198,-0.013728415593504906,0.9816504716873169,0.3445512354373932,0.8651712536811829,0.17870843410491943,0.9310128092765808,0.4618309736251831,0.8790345788002014,-0.09931160509586334,0.9952724575996399,0.29454705119132996,0.8361449241638184,0.11693231761455536,0.959296703338623
